document_tone/tone_categories/0/tones/0/score,document_tone/tone_categories/0/tones/0/tone_id,document_tone/tone_categories/0/tones/0/tone_name,document_tone/tone_categories/0/tones/1/score,document_tone/tone_categories/0/tones/1/tone_id,document_tone/tone_categories/0/tones/1/tone_name,document_tone/tone_categories/0/tones/2/score,document_tone/tone_categories/0/tones/2/tone_id,document_tone/tone_categories/0/tones/2/tone_name,document_tone/tone_categories/0/tones/3/score,document_tone/tone_categories/0/tones/3/tone_id,document_tone/tone_categories/0/tones/3/tone_name,document_tone/tone_categories/0/tones/4/score,document_tone/tone_categories/0/tones/4/tone_id,document_tone/tone_categories/0/tones/4/tone_name,document_tone/tone_categories/0/category_id,document_tone/tone_categories/0/category_name,document_tone/tone_categories/1/tones/0/score,document_tone/tone_categories/1/tones/0/tone_id,document_tone/tone_categories/1/tones/0/tone_name,document_tone/tone_categories/1/tones/1/score,document_tone/tone_categories/1/tones/1/tone_id,document_tone/tone_categories/1/tones/1/tone_name,document_tone/tone_categories/1/tones/2/score,document_tone/tone_categories/1/tones/2/tone_id,document_tone/tone_categories/1/tones/2/tone_name,document_tone/tone_categories/1/category_id,document_tone/tone_categories/1/category_name,document_tone/tone_categories/2/tones/0/score,document_tone/tone_categories/2/tones/0/tone_id,document_tone/tone_categories/2/tones/0/tone_name,document_tone/tone_categories/2/tones/1/score,document_tone/tone_categories/2/tones/1/tone_id,document_tone/tone_categories/2/tones/1/tone_name,document_tone/tone_categories/2/tones/2/score,document_tone/tone_categories/2/tones/2/tone_id,document_tone/tone_categories/2/tones/2/tone_name,document_tone/tone_categories/2/tones/3/score,document_tone/tone_categories/2/tones/3/tone_id,document_tone/tone_categories/2/tones/3/tone_name,document_tone/tone_categories/2/tones/4/score,document_tone/tone_categories/2/tones/4/tone_id,document_tone/tone_categories/2/tones/4/tone_name,document_tone/tone_categories/2/category_id,document_tone/tone_categories/2/category_name
0.126028,anger,Anger,0.016649,disgust,Disgust,0.504917,fear,Fear,0.020043,joy,Joy,0.616498,sadness,Sadness,emotion_tone,Emotion Tone,0.460758,analytical,Analytical,0,confident,Confident,0.971993,tentative,Tentative,language_tone,Language Tone,0.040221,openness_big5,Openness,0.011778,conscientiousness_big5,Conscientiousness,0.000022,extraversion_big5,Extraversion,0.795093,agreeableness_big5,Agreeableness,0.065859,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.617618,anger,Anger,0.09872,disgust,Disgust,0.287939,fear,Fear,0.012518,joy,Joy,0.348897,sadness,Sadness,emotion_tone,Emotion Tone,0.056609,analytical,Analytical,0,confident,Confident,0.805822,tentative,Tentative,language_tone,Language Tone,0.452085,openness_big5,Openness,0.029671,conscientiousness_big5,Conscientiousness,0.774368,extraversion_big5,Extraversion,0.429809,agreeableness_big5,Agreeableness,0.146561,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.205874,anger,Anger,0.245247,disgust,Disgust,0.195604,fear,Fear,0.521213,joy,Joy,0.547291,sadness,Sadness,emotion_tone,Emotion Tone,0.672664,analytical,Analytical,0,confident,Confident,0.904164,tentative,Tentative,language_tone,Language Tone,0.005978,openness_big5,Openness,0.481471,conscientiousness_big5,Conscientiousness,0.026174,extraversion_big5,Extraversion,0.776468,agreeableness_big5,Agreeableness,0.111999,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.347369,anger,Anger,0.25947,disgust,Disgust,0.327706,fear,Fear,0.01141,joy,Joy,0.461068,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.698156,tentative,Tentative,language_tone,Language Tone,0.125277,openness_big5,Openness,0.035729,conscientiousness_big5,Conscientiousness,0.065793,extraversion_big5,Extraversion,0.701082,agreeableness_big5,Agreeableness,0.018831,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.211221,anger,Anger,0.092222,disgust,Disgust,0.030391,fear,Fear,0.481258,joy,Joy,0.296687,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.399322,tentative,Tentative,language_tone,Language Tone,0.0157,openness_big5,Openness,0.000245,conscientiousness_big5,Conscientiousness,0.147649,extraversion_big5,Extraversion,0.267135,agreeableness_big5,Agreeableness,0.272113,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.261852,anger,Anger,0.064283,disgust,Disgust,0.219814,fear,Fear,0.027756,joy,Joy,0.718026,sadness,Sadness,emotion_tone,Emotion Tone,0.000137,analytical,Analytical,0,confident,Confident,0.493787,tentative,Tentative,language_tone,Language Tone,0.105016,openness_big5,Openness,0.706776,conscientiousness_big5,Conscientiousness,0.062702,extraversion_big5,Extraversion,0.811347,agreeableness_big5,Agreeableness,0.492018,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.356388,anger,Anger,0.118081,disgust,Disgust,0.039349,fear,Fear,0.116895,joy,Joy,0.565687,sadness,Sadness,emotion_tone,Emotion Tone,0.094871,analytical,Analytical,0,confident,Confident,0.942456,tentative,Tentative,language_tone,Language Tone,0.689,openness_big5,Openness,0.277081,conscientiousness_big5,Conscientiousness,0.027371,extraversion_big5,Extraversion,0.347375,agreeableness_big5,Agreeableness,0.11633,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.253728,anger,Anger,0.247434,disgust,Disgust,0.284146,fear,Fear,0.093637,joy,Joy,0.457714,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.985889,tentative,Tentative,language_tone,Language Tone,0.288442,openness_big5,Openness,0.001215,conscientiousness_big5,Conscientiousness,0.373827,extraversion_big5,Extraversion,0.905313,agreeableness_big5,Agreeableness,0.117853,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.151166,anger,Anger,0.057275,disgust,Disgust,0.404832,fear,Fear,0.106674,joy,Joy,0.531107,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.717178,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.881379,openness_big5,Openness,0.099323,conscientiousness_big5,Conscientiousness,0.534952,extraversion_big5,Extraversion,0.249306,agreeableness_big5,Agreeableness,0.65282,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.302592,anger,Anger,0.180552,disgust,Disgust,0.024206,fear,Fear,0.434234,joy,Joy,0.195986,sadness,Sadness,emotion_tone,Emotion Tone,0.001089,analytical,Analytical,0,confident,Confident,0.673185,tentative,Tentative,language_tone,Language Tone,0.53785,openness_big5,Openness,0.097876,conscientiousness_big5,Conscientiousness,0.018263,extraversion_big5,Extraversion,0.487439,agreeableness_big5,Agreeableness,0.742589,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.359943,anger,Anger,0.162333,disgust,Disgust,0.068004,fear,Fear,0.364665,joy,Joy,0.226754,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.100491,tentative,Tentative,language_tone,Language Tone,0.356857,openness_big5,Openness,0.199398,conscientiousness_big5,Conscientiousness,0.762004,extraversion_big5,Extraversion,0.362555,agreeableness_big5,Agreeableness,0.030439,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.147729,anger,Anger,0.206788,disgust,Disgust,0.111688,fear,Fear,0.281021,joy,Joy,0.433747,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.335876,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.110655,openness_big5,Openness,0.379849,conscientiousness_big5,Conscientiousness,0.283558,extraversion_big5,Extraversion,0.491838,agreeableness_big5,Agreeableness,0.627218,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.216137,anger,Anger,0.114589,disgust,Disgust,0.042299,fear,Fear,0.423378,joy,Joy,0.346177,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.279796,tentative,Tentative,language_tone,Language Tone,0.745778,openness_big5,Openness,0.032608,conscientiousness_big5,Conscientiousness,0.536965,extraversion_big5,Extraversion,0.09553,agreeableness_big5,Agreeableness,0.516557,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.624959,anger,Anger,0.266721,disgust,Disgust,0.090749,fear,Fear,0.020242,joy,Joy,0.351166,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.154884,tentative,Tentative,language_tone,Language Tone,0.316275,openness_big5,Openness,0.052821,conscientiousness_big5,Conscientiousness,0.003345,extraversion_big5,Extraversion,0.261758,agreeableness_big5,Agreeableness,0.172509,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.456086,anger,Anger,0.124167,disgust,Disgust,0.354977,fear,Fear,0.017574,joy,Joy,0.438271,sadness,Sadness,emotion_tone,Emotion Tone,0.002585,analytical,Analytical,0,confident,Confident,0.776674,tentative,Tentative,language_tone,Language Tone,0.32505,openness_big5,Openness,0.000056,conscientiousness_big5,Conscientiousness,0.000552,extraversion_big5,Extraversion,0.033895,agreeableness_big5,Agreeableness,0.022633,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.469126,anger,Anger,0.294368,disgust,Disgust,0.06715,fear,Fear,0.173277,joy,Joy,0.275877,sadness,Sadness,emotion_tone,Emotion Tone,0.033549,analytical,Analytical,0.571226,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.622458,openness_big5,Openness,0.598294,conscientiousness_big5,Conscientiousness,0.566901,extraversion_big5,Extraversion,0.635447,agreeableness_big5,Agreeableness,0.907944,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.19565,anger,Anger,0.029205,disgust,Disgust,0.03563,fear,Fear,0.721179,joy,Joy,0.068905,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.561856,tentative,Tentative,language_tone,Language Tone,0.317733,openness_big5,Openness,0.45414,conscientiousness_big5,Conscientiousness,0.774846,extraversion_big5,Extraversion,0.995017,agreeableness_big5,Agreeableness,0.189179,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.332494,anger,Anger,0.041797,disgust,Disgust,0.24911,fear,Fear,0.035152,joy,Joy,0.645184,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.36297,tentative,Tentative,language_tone,Language Tone,0.270712,openness_big5,Openness,0.067123,conscientiousness_big5,Conscientiousness,0.547996,extraversion_big5,Extraversion,0.517832,agreeableness_big5,Agreeableness,0.406632,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.526041,anger,Anger,0.361882,disgust,Disgust,0.139009,fear,Fear,0.159465,joy,Joy,0.091912,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.169126,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.596676,openness_big5,Openness,0.047675,conscientiousness_big5,Conscientiousness,0.895832,extraversion_big5,Extraversion,0.047295,agreeableness_big5,Agreeableness,0.607141,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.040292,anger,Anger,0.0204,disgust,Disgust,0.082368,fear,Fear,0.195083,joy,Joy,0.745232,sadness,Sadness,emotion_tone,Emotion Tone,0.09065,analytical,Analytical,0,confident,Confident,0.037479,tentative,Tentative,language_tone,Language Tone,0.804211,openness_big5,Openness,0.032799,conscientiousness_big5,Conscientiousness,0.925123,extraversion_big5,Extraversion,0.94255,agreeableness_big5,Agreeableness,0.26776,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.293233,anger,Anger,0.050747,disgust,Disgust,0.485717,fear,Fear,0.158241,joy,Joy,0.281204,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.328777,tentative,Tentative,language_tone,Language Tone,0.430759,openness_big5,Openness,0.019815,conscientiousness_big5,Conscientiousness,0.482952,extraversion_big5,Extraversion,0.671359,agreeableness_big5,Agreeableness,0.392139,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.513922,anger,Anger,0.143343,disgust,Disgust,0.185537,fear,Fear,0.060578,joy,Joy,0.604716,sadness,Sadness,emotion_tone,Emotion Tone,0.551743,analytical,Analytical,0,confident,Confident,0.68097,tentative,Tentative,language_tone,Language Tone,0.789858,openness_big5,Openness,0.91263,conscientiousness_big5,Conscientiousness,0.6766,extraversion_big5,Extraversion,0.659942,agreeableness_big5,Agreeableness,0.809139,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.580337,anger,Anger,0.229582,disgust,Disgust,0.157132,fear,Fear,0.035221,joy,Joy,0.345102,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.587596,openness_big5,Openness,0.05568,conscientiousness_big5,Conscientiousness,0.081193,extraversion_big5,Extraversion,0.22827,agreeableness_big5,Agreeableness,0.767469,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.396705,anger,Anger,0.056725,disgust,Disgust,0.179807,fear,Fear,0.134346,joy,Joy,0.470327,sadness,Sadness,emotion_tone,Emotion Tone,0.413594,analytical,Analytical,0,confident,Confident,0.421027,tentative,Tentative,language_tone,Language Tone,0.372529,openness_big5,Openness,0.603903,conscientiousness_big5,Conscientiousness,0.564711,extraversion_big5,Extraversion,0.918413,agreeableness_big5,Agreeableness,0.595117,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.311743,anger,Anger,0.269502,disgust,Disgust,0.131407,fear,Fear,0.561599,joy,Joy,0.604328,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.125331,tentative,Tentative,language_tone,Language Tone,0.729889,openness_big5,Openness,0.17597,conscientiousness_big5,Conscientiousness,0.902537,extraversion_big5,Extraversion,0.22916,agreeableness_big5,Agreeableness,0.95338,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.13202,anger,Anger,0.080173,disgust,Disgust,0.159411,fear,Fear,0.564801,joy,Joy,0.653265,sadness,Sadness,emotion_tone,Emotion Tone,0.133964,analytical,Analytical,0,confident,Confident,0.805482,tentative,Tentative,language_tone,Language Tone,0.270911,openness_big5,Openness,0.439967,conscientiousness_big5,Conscientiousness,0.826505,extraversion_big5,Extraversion,0.915965,agreeableness_big5,Agreeableness,0.017813,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.124373,anger,Anger,0.107799,disgust,Disgust,0.487403,fear,Fear,0.483021,joy,Joy,0.671925,sadness,Sadness,emotion_tone,Emotion Tone,0.10939,analytical,Analytical,0,confident,Confident,0.628438,tentative,Tentative,language_tone,Language Tone,0.061563,openness_big5,Openness,0.005602,conscientiousness_big5,Conscientiousness,0.020922,extraversion_big5,Extraversion,0.804024,agreeableness_big5,Agreeableness,0.119947,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.218916,anger,Anger,0.251574,disgust,Disgust,0.112403,fear,Fear,0.185125,joy,Joy,0.511223,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.51835,tentative,Tentative,language_tone,Language Tone,0.246136,openness_big5,Openness,0.205498,conscientiousness_big5,Conscientiousness,0.164878,extraversion_big5,Extraversion,0.974808,agreeableness_big5,Agreeableness,0.517784,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.019356,anger,Anger,0.008664,disgust,Disgust,0.057571,fear,Fear,0.581951,joy,Joy,0.37545,sadness,Sadness,emotion_tone,Emotion Tone,0.06389,analytical,Analytical,0.818552,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.658847,openness_big5,Openness,0.393832,conscientiousness_big5,Conscientiousness,0.846779,extraversion_big5,Extraversion,0.968091,agreeableness_big5,Agreeableness,0.177184,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.588361,anger,Anger,0.26464,disgust,Disgust,0.131343,fear,Fear,0.112793,joy,Joy,0.228311,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.214835,openness_big5,Openness,0.371691,conscientiousness_big5,Conscientiousness,0.353112,extraversion_big5,Extraversion,0.515097,agreeableness_big5,Agreeableness,0.113311,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.345059,anger,Anger,0.06836,disgust,Disgust,0.350065,fear,Fear,0.018442,joy,Joy,0.571855,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.751891,tentative,Tentative,language_tone,Language Tone,0.24833,openness_big5,Openness,0.071517,conscientiousness_big5,Conscientiousness,0.00202,extraversion_big5,Extraversion,0.948143,agreeableness_big5,Agreeableness,0.223652,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.557601,anger,Anger,0.09796,disgust,Disgust,0.117426,fear,Fear,0.016736,joy,Joy,0.545592,sadness,Sadness,emotion_tone,Emotion Tone,0.363764,analytical,Analytical,0.873083,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.287289,openness_big5,Openness,0.586907,conscientiousness_big5,Conscientiousness,0.072338,extraversion_big5,Extraversion,0.901642,agreeableness_big5,Agreeableness,0.097872,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.2728,anger,Anger,0.03153,disgust,Disgust,0.344032,fear,Fear,0.009686,joy,Joy,0.658786,sadness,Sadness,emotion_tone,Emotion Tone,0.518766,analytical,Analytical,0,confident,Confident,0.219405,tentative,Tentative,language_tone,Language Tone,0.181004,openness_big5,Openness,0.014778,conscientiousness_big5,Conscientiousness,0.163587,extraversion_big5,Extraversion,0.668958,agreeableness_big5,Agreeableness,0.080516,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.406607,anger,Anger,0.156778,disgust,Disgust,0.372895,fear,Fear,0.019012,joy,Joy,0.43732,sadness,Sadness,emotion_tone,Emotion Tone,0.084441,analytical,Analytical,0,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.154287,openness_big5,Openness,0.002321,conscientiousness_big5,Conscientiousness,0.230038,extraversion_big5,Extraversion,0.588143,agreeableness_big5,Agreeableness,0.052411,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.203031,anger,Anger,0.051666,disgust,Disgust,0.326023,fear,Fear,0.018133,joy,Joy,0.706333,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.58475,tentative,Tentative,language_tone,Language Tone,0.337796,openness_big5,Openness,0.003388,conscientiousness_big5,Conscientiousness,0.026636,extraversion_big5,Extraversion,0.941892,agreeableness_big5,Agreeableness,0.004262,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.118312,anger,Anger,0.395519,disgust,Disgust,0.087435,fear,Fear,0.314226,joy,Joy,0.308453,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.824348,tentative,Tentative,language_tone,Language Tone,0.340579,openness_big5,Openness,0.053043,conscientiousness_big5,Conscientiousness,0.000447,extraversion_big5,Extraversion,0.298746,agreeableness_big5,Agreeableness,0.101285,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.062879,anger,Anger,0.005333,disgust,Disgust,0.058552,fear,Fear,0.803535,joy,Joy,0.094951,sadness,Sadness,emotion_tone,Emotion Tone,0.793855,analytical,Analytical,0,confident,Confident,0.260654,tentative,Tentative,language_tone,Language Tone,0.169422,openness_big5,Openness,0.93294,conscientiousness_big5,Conscientiousness,0.045146,extraversion_big5,Extraversion,0.912252,agreeableness_big5,Agreeableness,0.757339,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.040368,anger,Anger,0.033163,disgust,Disgust,0.085197,fear,Fear,0.503096,joy,Joy,0.433252,sadness,Sadness,emotion_tone,Emotion Tone,0.301347,analytical,Analytical,0,confident,Confident,0.500468,tentative,Tentative,language_tone,Language Tone,0.48178,openness_big5,Openness,0.158142,conscientiousness_big5,Conscientiousness,0.373556,extraversion_big5,Extraversion,0.945588,agreeableness_big5,Agreeableness,0.440946,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.369318,anger,Anger,0.243908,disgust,Disgust,0.388439,fear,Fear,0.126653,joy,Joy,0.216245,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.664175,tentative,Tentative,language_tone,Language Tone,0.624508,openness_big5,Openness,0.030782,conscientiousness_big5,Conscientiousness,0.208056,extraversion_big5,Extraversion,0.77814,agreeableness_big5,Agreeableness,0.019727,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.011105,anger,Anger,0.013224,disgust,Disgust,0.074881,fear,Fear,0.781591,joy,Joy,0.077279,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.586281,tentative,Tentative,language_tone,Language Tone,0.184307,openness_big5,Openness,0.97415,conscientiousness_big5,Conscientiousness,0.920839,extraversion_big5,Extraversion,0.999338,agreeableness_big5,Agreeableness,0.590148,emotional_range_big5,Emotional Range,social_tone,Social Tone
